,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Orientación,Precio,URl,ubicacion,Ambientes,Tipo de propiedad,Cuota mensual de mantenimiento,Tipo de casa,Bodegas
0,172 m²,235 m²,3,4,,,0 años,,"14,500",https://casa.mercadolibre.com.mx/MLM-1300451306-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=19&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.068772%2C-101.594511&zoom=16&size=732x300&signature=oDQr4TYr-ZM6EOeaUsbWS1LBnOk=,,,,,
0,160 m²,180 m²,3,3,,,0 años,,"13,500",https://casa.mercadolibre.com.mx/MLM-948979762-casa-sola-en-renta-sierra-nogal-_JM#position=20&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1329007%2C-101.614936&zoom=16&size=732x300&signature=w6_oveWTfe0NLxQlzXI083ygrrU=,,,,,
0,163 m²,,3,2,2,,2 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-920819943-casa-en-renta-fraccionamiento-mayorca-leon-gto-_JM#position=21&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1306785%2C-101.6043769&zoom=16&size=732x300&signature=W_To2RNdYnzh6faMsZzfR1lsL08=,,,800 MXN,,
0,160 m²,160 m²,2,3,2,,4 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-1301272614-casa-amueblada-en-renta-en-residencial-el-mayorazgo-leon-guanajuato-_JM#position=22&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0660924%2C-101.5977269&zoom=16&size=732x300&signature=o6l2IMlc61dsodxOu8cNjUfVvQQ=,,,,,
0,160 m²,220 m²,3,3,,,0 años,,"12,650",https://casa.mercadolibre.com.mx/MLM-953842284-casa-sola-en-renta-sierra-nogal-_JM#position=23&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.132901%2C-101.614936&zoom=16&size=732x300&signature=OENwPzkrWR9wP5BJol00O2CNqGo=,,,,,
0,120 m²,120 m²,3,3,,,0 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-955313595-casa-sola-en-renta-el-cielo-residencial-_JM#position=24&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,350 m²,400 m²,8,9,,,0 años,,"50,000",https://casa.mercadolibre.com.mx/MLM-908044445-casa-sola-en-renta-la-campina-_JM#position=25&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1900309%2C-101.7443038&zoom=16&size=732x300&signature=85z0mXnptRBGJSo8IaaNz9J1e9I=,,,,,
0,160 m²,200 m²,,,,,0 años,,"9,500",https://casa.mercadolibre.com.mx/MLM-962608314-casa-en-porton-canada-de-3-habitaciones-_JM#position=26&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1696949%2C-101.7363967&zoom=16&size=732x300&signature=8gkGAgXqKVYJ41Y9WF7ixgKVKhE=,,,,,
0,120 m²,120 m²,3,3,,,0 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-955332913-casa-sola-en-renta-el-cielo-residencial-_JM#position=27&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,172 m²,235 m²,3,4,,,0 años,,"14,500",https://casa.mercadolibre.com.mx/MLM-948952875-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=28&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.068772%2C-101.594511&zoom=16&size=732x300&signature=oDQr4TYr-ZM6EOeaUsbWS1LBnOk=,,,,,
0,175 m²,235 m²,3,5,,,0 años,,"18,500",https://casa.mercadolibre.com.mx/MLM-959687371-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=29&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,175 m²,235 m²,3,5,,,0 años,,"18,500",https://casa.mercadolibre.com.mx/MLM-959663506-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=30&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,1350 m²,920 m²,3,5,,,6 años,,"65,000",https://casa.mercadolibre.com.mx/MLM-893312100-casa-sola-en-renta-balcones-del-campestre-_JM#position=31&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1753579%2C-101.7054061&zoom=16&size=732x300&signature=3qkqCbCzWAQiY3vMLiEPqhYva44=,,,,,
0,85 m²,,2,1,2,,,,"5,000",https://casa.mercadolibre.com.mx/MLM-941769524-casa-en-renta-colinas-de-plata-leon-gto-_JM#position=32&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1665097%2C-101.6321323&zoom=16&size=732x300&signature=ukIHMoEs1VlJdFGDF1X7YM-xDUg=,,,,,
0,218 m²,,3,3,2,2,0 años,,"12,500",https://casa.mercadolibre.com.mx/MLM-944427428-casa-mayorca-residencial-_JM#position=33&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1306785%2C-101.6043769&zoom=16&size=732x300&signature=W_To2RNdYnzh6faMsZzfR1lsL08=,,,0 MXN,,
0,,,3,,2,2,3 años,,"8,500",https://casa.mercadolibre.com.mx/MLM-899887166-casa-en-jardines-de-los-naranjos-zona-norte-_JM#position=34&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1603124%2C-101.6316628&zoom=16&size=732x300&signature=H2-r6IWh6ZAOkBHiZXeULnx8zCI=,,Casa en fraccionamiento,,,
0,80 m²,60 m²,,,,,0 años,,"6,500",https://casa.mercadolibre.com.mx/MLM-962616019-departamento-semi-amueblado-en-el-rosario-_JM#position=35&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1557121%2C-101.6819244&zoom=16&size=732x300&signature=1Q5O9qxjE3W7JA6N4N-JWfSeVu0=,,,,,
0,140 m²,160 m²,,,,,0 años,,"12,000",https://casa.mercadolibre.com.mx/MLM-962616039-rento-casa-en-gran-jardin-_JM#position=36&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1804335%2C-101.7167931&zoom=16&size=732x300&signature=1bMETYaktkNDSCexF_sAcpdJHw8=,,,,,
0,172 m²,235 m²,3,3,,,0 años,,"13,000",https://casa.mercadolibre.com.mx/MLM-948952949-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=37&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,411 m²,281 m²,3,3,2,,0 años,,"23,000",https://casa.mercadolibre.com.mx/MLM-908635434-casa-en-club-de-golf-la-hacienda-_JM#position=38&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1603177%2C-101.6737427&zoom=16&size=732x300&signature=cMe_DalSfj00bZy3oYk3Z5J9tvk=,7,,,,
0,300 m²,200 m²,3,3,4,,,,"14,950",https://casa.mercadolibre.com.mx/MLM-899890652-casa-en-renta-fraccionam-gran-jardin-a-7-min-de-plaza-mayor-_JM#position=39&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1889389%2C-101.7172246&zoom=16&size=732x300&signature=xjHK1DAcH3HHN5HZWHUTpCpC9TU=,,,,,
0,78 m²,94 m²,3,3,1,,4 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-946259999-hacienda-vinedos-_JM#position=40&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.067%2C-101.567&zoom=16&size=732x300&signature=UygdCWKNylW181VyNWYSI1rHEEI=,,,,,
0,126 m²,140 m²,3,2,2,,4 años,,"10,000",https://casa.mercadolibre.com.mx/MLM-753885047-buena-ubicacion-_JM#position=41&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.167444%2C-101.7348484&zoom=16&size=732x300&signature=irW1Xvqg40dzZQvgQa8ARPTeJx8=,,,,,
0,261 m²,340 m²,3,3,,3,,,"16,000",https://casa.mercadolibre.com.mx/MLM-961032580-renta-de-casa-en-punta-del-este-en-leon-guanajuato-cp-37296-_JM#position=42&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.126447%2C-101.611078&zoom=16&size=732x300&signature=PdUm43sAb9nnL5TJLmLMMM6DPd4=,,,,,
0,,,,,,,,,"33,500",https://casa.mercadolibre.com.mx/MLM-941888319-residencia-en-renta-bosque-azul-leon-gto-_JM#position=43&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1807432%2C-101.701848&zoom=16&size=732x300&signature=Oxoa1N0JoxNaOL05I6wxMWmg0tI=,,,,,
0,300 m²,300 m²,3,3,2,2,15 años,Poniente,"30,000",https://casa.mercadolibre.com.mx/MLM-901930610-casa-amueblada-en-renta-en-gran-jardin-_JM#position=44&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1823374%2C-101.7138815&zoom=16&size=732x300&signature=KbEt6wcPheb3qSDsHJdSR5l--zk=,00,,,,
0,85 m²,,2,3,1,,,,"5,500",https://casa.mercadolibre.com.mx/MLM-941774815-casa-en-renta-brisas-del-lago-en-leon-gto-_JM#position=45&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1703153%2C-101.651335&zoom=16&size=732x300&signature=Hz79Da9WumiCRJaEFRnFBpkBt08=,,,,,
0,140 m²,150 m²,3,2,2,,,,"12,000",https://casa.mercadolibre.com.mx/MLM-948038226-casa-en-renta-hacienda-valbuena-leon-gto-_JM#position=46&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1882165%2C-101.7467452&zoom=16&size=732x300&signature=kf8ZWFVHcX5f9m8L46eg4f5fWEk=,,,,,
0,125 m²,235 m²,3,3,2,,,,"16,500",https://casa.mercadolibre.com.mx/MLM-948310119-excelente-casa-en-renta-en-mayorazgo-_JM#position=47&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,110 m²,110 m²,3,3,2,,,,"19,000",https://casa.mercadolibre.com.mx/MLM-922520415-renta-casa-amueblada-en-lomas-de-comanjilla-con-jacuzzi-_JM#position=48&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0331946%2C-101.5385915&zoom=16&size=732x300&signature=Zo30RetZxvzIBS44K6Qr4-Rt8F4=,,,,,
0,100 m²,130 m²,3,2,2,,,,"9,000",https://casa.mercadolibre.com.mx/MLM-937774347-casa-en-renta-en-residencial-platino-_JM#position=49&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1268876%2C-101.6412816&zoom=16&size=732x300&signature=cnH5TKgoEL8H43sTsSH1f4Qjb5U=,,,,,
0,494 m²,409 m²,3,4,3,,,,"44,000",https://casa.mercadolibre.com.mx/MLM-954268530-se-renta-casa-en-cumbres-del-campe-_JM#position=50&search_layout=stack&type=item&tracking_id=751e1579-169f-41fe-80a2-88f93e5be3c7,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1682945%2C-101.7224871&zoom=16&size=732x300&signature=dNUupPAvy6iJ5OumQeFyhHv995s=,,,,,
0,300 m²,415 m²,4,7,,,11 años,,"25,000",https://casa.mercadolibre.com.mx/MLM-893309125-casa-sola-en-renta-gran-jardin-_JM#position=1&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1805729%2C-101.7125986&zoom=16&size=732x300&signature=zR46J9Wu0wfXZ2UnGmcbayIub8o=,,,,,
0,414 m²,310 m²,3,7,,,2 años,,"35,000",https://casa.mercadolibre.com.mx/MLM-893314519-casa-sola-en-renta-la-campina-_JM#position=2&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.099163%2C-101.618746&zoom=16&size=732x300&signature=z-pFD77teRn1iXGHszntv0xC44E=,,,,,
0,130 m²,200 m²,3,2,,,,,"12,900",https://casa.mercadolibre.com.mx/MLM-899890648-casa-en-fraccionam-con-seguridad-a-5-mins-de-plaza-mayor-_JM#position=3&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1652623%2C-101.6815769&zoom=16&size=732x300&signature=tTMgXlCzaF-cCVi9YBk4kOBwt4Q=,,,,,
0,120 m²,150 m²,3,3,,,0 años,,"7,800",https://casa.mercadolibre.com.mx/MLM-961055478-casa-sola-en-renta-el-cielo-residencial-_JM#position=4&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,120 m²,150 m²,3,3,,,0 años,,"7,800",https://casa.mercadolibre.com.mx/MLM-961045355-casa-sola-en-renta-el-cielo-residencial-_JM#position=5&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,160 m²,180 m²,3,3,,,0 años,,"13,500",https://casa.mercadolibre.com.mx/MLM-936371459-casa-sola-en-renta-sierra-nogal-_JM#position=6&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1329007%2C-101.614936&zoom=16&size=732x300&signature=w6_oveWTfe0NLxQlzXI083ygrrU=,,,,,
0,172 m²,235 m²,3,4,,,0 años,,"14,500",https://casa.mercadolibre.com.mx/MLM-1300451306-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=7&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.068772%2C-101.594511&zoom=16&size=732x300&signature=oDQr4TYr-ZM6EOeaUsbWS1LBnOk=,,,,,
0,160 m²,180 m²,3,3,,,0 años,,"13,500",https://casa.mercadolibre.com.mx/MLM-948979762-casa-sola-en-renta-sierra-nogal-_JM#position=8&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1329007%2C-101.614936&zoom=16&size=732x300&signature=w6_oveWTfe0NLxQlzXI083ygrrU=,,,,,
0,163 m²,,3,2,2,,2 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-920819943-casa-en-renta-fraccionamiento-mayorca-leon-gto-_JM#position=9&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1306785%2C-101.6043769&zoom=16&size=732x300&signature=W_To2RNdYnzh6faMsZzfR1lsL08=,,,800 MXN,,
0,160 m²,160 m²,2,3,2,,4 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-1301272614-casa-amueblada-en-renta-en-residencial-el-mayorazgo-leon-guanajuato-_JM#position=10&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0660924%2C-101.5977269&zoom=16&size=732x300&signature=o6l2IMlc61dsodxOu8cNjUfVvQQ=,,,,,
0,160 m²,220 m²,3,3,,,0 años,,"12,650",https://casa.mercadolibre.com.mx/MLM-953842284-casa-sola-en-renta-sierra-nogal-_JM#position=11&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.132901%2C-101.614936&zoom=16&size=732x300&signature=OENwPzkrWR9wP5BJol00O2CNqGo=,,,,,
0,120 m²,120 m²,3,3,,,0 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-955313595-casa-sola-en-renta-el-cielo-residencial-_JM#position=12&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,350 m²,400 m²,8,9,,,0 años,,"50,000",https://casa.mercadolibre.com.mx/MLM-908044445-casa-sola-en-renta-la-campina-_JM#position=13&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1900309%2C-101.7443038&zoom=16&size=732x300&signature=85z0mXnptRBGJSo8IaaNz9J1e9I=,,,,,
0,160 m²,200 m²,,,,,0 años,,"9,500",https://casa.mercadolibre.com.mx/MLM-962608314-casa-en-porton-canada-de-3-habitaciones-_JM#position=14&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1696949%2C-101.7363967&zoom=16&size=732x300&signature=8gkGAgXqKVYJ41Y9WF7ixgKVKhE=,,,,,
0,120 m²,120 m²,3,3,,,0 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-955332913-casa-sola-en-renta-el-cielo-residencial-_JM#position=15&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.182361%2C-101.750433&zoom=16&size=732x300&signature=34C0R-zQonJ2TE9h2THO_Or1zdI=,,,,,
0,172 m²,235 m²,3,4,,,0 años,,"14,500",https://casa.mercadolibre.com.mx/MLM-948952875-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=16&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.068772%2C-101.594511&zoom=16&size=732x300&signature=oDQr4TYr-ZM6EOeaUsbWS1LBnOk=,,,,,
0,175 m²,235 m²,3,5,,,0 años,,"18,500",https://casa.mercadolibre.com.mx/MLM-959687371-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=17&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,175 m²,235 m²,3,5,,,0 años,,"18,500",https://casa.mercadolibre.com.mx/MLM-959663506-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=18&search_layout=grid&type=item&tracking_id=c7b376ea-e57c-4556-8d2f-ce4b2a90e3e3,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
